GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1,35,8,16,8,14,0,2,7,11,1,3,4,2,1,1,3,5,23,13.1
0,32,8,17,7,13,1,4,6,8,0,2,2,3,0,3,3,1,23,14.9
1,33,8,17,8,16,0,1,7,8,2,2,4,3,2,2,2,5,23,17.4
1,37,8,17,8,15,0,2,7,7,1,6,7,2,3,0,0,0,23,21.2
1,27,6,13,4,8,2,5,9,9,1,5,6,2,1,1,2,1,23,19.2
1,38,8,9,8,9,0,0,7,12,5,13,18,1,1,2,2,4,23,24.8
1,42,7,17,4,8,3,9,6,7,0,3,3,5,1,1,2,3,23,16.4
1,39,6,14,5,10,1,4,10,10,1,4,5,7,0,1,0,0,23,23.1
1,35,10,27,8,16,2,11,1,1,1,5,6,5,5,0,4,4,23,13.2
0,28,7,9,2,2,5,7,4,5,0,3,3,5,2,0,3,2,23,21.7
1,34,9,15,4,8,5,7,0,0,1,2,3,5,0,0,1,0,23,19.9
1,40,7,18,5,10,2,8,7,9,2,1,3,3,2,0,2,5,23,14.2
1,37,10,19,7,12,3,7,0,2,0,7,7,9,2,1,0,3,23,22.8
1,37,9,25,7,17,2,8,3,4,1,7,8,2,0,0,3,4,23,8.3
1,32,10,13,10,12,0,1,3,3,0,3,3,4,3,1,0,1,23,24.9
0,29,8,12,2,4,6,8,1,1,0,2,2,0,0,0,0,4,23,16.8
1,36,7,16,3,8,4,8,5,5,2,2,4,3,1,1,2,2,23,17.6
1,42,10,16,10,15,0,1,3,6,3,10,13,3,4,0,3,1,23,22.4
1,33,9,19,8,16,1,3,4,5,0,3,3,8,0,1,4,0,23,16.1
1,40,9,18,7,11,2,7,3,3,0,2,2,3,1,0,2,3,23,14.5
1,28,9,15,6,12,3,3,2,3,2,3,5,2,0,0,2,0,23,17.4
1,37,9,18,7,14,2,4,3,5,0,3,3,11,4,0,9,2,23,16
1,37,8,15,7,12,1,3,6,7,1,6,7,1,0,1,3,2,23,15.4
1,36,8,16,4,5,4,11,3,3,1,9,10,2,4,0,2,3,23,20.6
1,39,8,15,7,11,1,4,6,8,3,11,14,6,1,3,1,1,23,26.2
0,33,8,18,5,9,3,9,4,4,0,2,2,5,3,0,1,0,23,19.7
1,29,9,13,7,11,2,2,3,4,3,9,12,5,2,0,7,1,23,20
0,29,9,17,6,10,3,7,2,3,1,1,2,2,3,1,1,2,23,18.6
1,35,7,16,3,9,4,7,5,6,5,11,16,1,1,0,5,1,23,17.3
0,32,9,13,4,7,5,6,0,0,1,5,6,1,0,0,2,1,23,18
1,38,9,17,6,11,3,6,2,2,1,4,5,6,0,1,4,0,23,17.5
1,27,9,17,6,11,3,6,2,3,0,9,9,0,0,0,0,4,23,15.4
1,41,8,13,6,9,2,4,5,5,0,8,8,2,0,0,2,5,23,16.9
1,38,10,18,8,14,2,4,1,3,2,7,9,2,0,2,3,4,23,15.3
1,32,7,9,1,2,6,7,3,3,0,2,2,2,0,1,3,1,23,18.8
1,35,10,18,10,16,0,2,3,3,4,10,14,0,1,1,0,1,23,21.5
1,24,8,15,7,11,1,4,6,6,2,6,8,3,0,3,1,2,23,21.3
1,39,7,16,5,10,2,6,7,11,1,5,6,9,1,1,2,2,23,20.4
1,36,5,16,5,15,0,1,13,14,3,4,7,1,0,0,1,1,23,16
1,28,9,16,6,10,3,6,2,2,1,1,2,4,1,0,2,1,23,17.8
1,35,9,13,8,10,1,3,4,4,0,8,8,5,2,2,5,5,23,19.8
0,31,9,15,7,10,2,5,3,3,1,11,12,2,0,0,2,0,23,19.5
1,36,9,13,8,12,1,1,4,4,0,9,9,4,1,3,4,3,23,20.9
0,25,6,13,6,13,0,0,11,12,2,6,8,0,1,1,2,3,23,17.6
1,34,10,19,9,14,1,5,2,3,0,2,2,6,2,0,6,4,23,12.5
1,33,7,11,1,1,6,10,3,3,2,6,8,2,2,0,0,1,23,24.3
1,30,10,21,7,11,3,10,0,0,0,3,3,0,4,0,4,3,23,12
1,34,6,14,5,11,1,3,10,10,3,5,8,3,1,1,2,0,23,21
1,45,8,18,7,16,1,2,6,7,2,10,12,7,0,3,5,3,23,18.4
1,35,9,11,9,11,0,0,5,6,7,10,17,4,1,2,1,2,23,29.8
1,36,10,20,10,18,0,2,3,8,1,2,3,2,2,0,1,0,23,14.7
1,29,10,19,10,18,0,1,3,5,2,4,6,2,2,3,3,6,23,15.6
1,30,9,16,8,12,1,4,4,5,1,2,3,6,1,1,2,1,23,19.8
1,37,5,12,3,7,2,5,11,12,2,9,11,1,3,0,2,0,23,22
1,24,9,17,5,10,4,7,1,1,1,3,4,3,1,0,1,1,23,18
1,33,8,14,6,12,2,2,5,7,0,2,2,4,1,0,2,4,23,16.4
1,35,9,17,7,11,2,6,3,4,0,1,1,3,2,2,4,3,23,14.9
1,40,10,13,10,13,0,0,3,3,2,9,11,5,1,0,1,3,23,24.3
1,34,8,17,2,7,6,10,1,2,2,3,5,2,0,1,1,0,23,17.3
0,34,6,12,5,10,1,2,10,10,3,3,6,1,1,1,2,3,23,19.2
1,30,9,20,4,12,5,8,0,0,3,5,8,0,1,0,0,1,23,16.8
1,36,8,14,6,10,2,4,5,7,1,3,4,1,1,1,2,2,23,16.8
1,29,5,13,4,8,1,5,12,14,3,3,6,5,2,3,5,6,23,18.3
1,34,10,17,9,14,1,3,2,3,2,5,7,4,2,1,1,4,23,20.5
1,35,7,14,5,7,2,7,7,9,0,3,3,3,0,1,1,4,23,16.3
0,21,9,11,6,7,3,4,2,2,0,2,2,4,1,0,0,1,23,22.9
1,36,9,14,9,12,0,2,5,7,0,6,6,9,3,0,2,2,23,24.3
1,36,7,13,6,10,1,3,8,10,0,4,4,7,0,0,7,4,23,13.4
1,34,8,15,6,10,2,5,5,7,2,4,6,10,3,0,7,4,23,18.9
1,34,10,14,10,13,0,1,3,3,4,15,19,6,3,2,1,2,23,31.3
1,36,8,21,6,16,2,5,5,5,2,7,9,2,0,0,2,5,23,12.4
1,44,9,18,7,12,2,6,3,7,2,6,8,11,1,3,8,2,23,17.6
1,41,9,18,9,16,0,2,5,5,1,4,5,3,1,0,0,3,23,17.8
0,25,8,12,4,6,4,6,3,3,0,3,3,1,1,0,3,0,23,17.4
1,33,11,15,10,11,1,4,0,1,0,0,0,6,2,1,0,2,23,22.6
1,33,9,15,7,11,2,4,3,5,0,1,1,3,0,0,2,0,23,15.7
1,38,9,15,7,10,2,5,3,3,1,5,6,5,0,1,0,2,23,21.7
1,39,8,17,6,11,2,6,5,5,0,6,6,7,2,1,3,4,23,19.1
1,35,10,20,10,19,0,1,3,3,2,6,8,3,3,0,1,4,23,18.7
1,39,11,14,10,13,1,1,0,0,0,5,5,1,1,0,1,3,23,18.6
1,35,9,15,7,12,2,3,3,4,1,3,4,10,1,0,3,3,23,21.1
1,32,9,15,4,7,5,8,0,0,0,3,3,3,3,0,2,1,23,19.7
1,39,7,15,5,8,2,7,7,8,1,11,12,7,2,0,3,0,23,22.8
1,37,9,20,5,12,4,8,1,3,1,4,5,1,1,3,6,3,23,10.3
1,41,10,12,8,10,2,2,1,2,3,5,8,5,2,0,3,3,23,23.1
1,41,5,14,5,9,0,5,13,17,3,5,8,3,2,4,2,4,23,20.5
1,34,9,18,7,14,2,4,3,3,1,4,5,2,2,0,1,1,23,17.9
1,37,6,10,2,4,4,6,7,8,0,2,2,2,0,0,0,2,23,19.2
1,37,8,14,5,8,3,6,4,4,0,7,7,4,0,1,0,2,23,21.2
1,39,8,19,8,17,0,2,7,7,1,3,4,10,3,0,2,0,23,22.5
1,28,9,16,4,8,5,8,0,0,0,4,4,2,0,0,4,2,23,13.2
1,38,11,13,11,12,0,1,1,1,4,9,13,0,1,0,2,3,23,21.6
1,35,9,17,7,13,2,4,3,5,0,5,5,1,2,0,2,3,23,14.9
1,42,8,16,5,11,3,5,4,4,0,4,4,3,0,0,1,2,23,16.5
1,37,9,22,8,18,1,4,4,7,2,0,2,5,1,1,1,4,23,14
1,32,8,16,5,11,3,5,4,5,1,3,4,2,3,0,0,3,23,19.4
1,33,10,12,10,12,0,0,3,5,9,12,21,1,0,0,3,2,23,24.6
1,39,6,14,5,11,1,3,10,10,0,5,5,7,0,0,2,1,23,19.6
0,30,7,11,5,7,2,4,7,9,3,3,6,2,1,2,2,1,23,21.7
1,37,8,13,7,11,1,2,6,7,1,3,4,7,0,0,2,3,23,20
1,33,7,14,4,9,3,5,6,7,0,4,4,3,1,1,1,1,23,19.2
1,39,9,17,6,10,3,7,2,2,1,1,2,5,1,0,1,4,23,17.6
0,23,9,12,9,12,0,0,5,5,3,1,4,2,1,0,1,3,23,20.8
1,34,10,19,8,13,2,6,1,2,1,8,9,6,0,1,1,3,23,19.1
1,30,10,13,9,12,1,1,2,3,2,8,10,1,0,2,2,2,23,20.6
1,38,10,21,9,17,1,4,2,2,1,5,6,3,0,0,3,2,23,12.8
1,32,8,21,3,12,5,9,2,2,0,1,1,5,0,1,2,1,23,13.6
1,33,8,14,3,5,5,9,2,2,0,3,3,8,0,0,1,0,23,21.9
1,40,6,18,3,7,3,11,8,8,1,8,9,10,0,0,5,2,23,17.1
1,32,10,20,8,16,2,4,1,1,0,6,6,4,2,0,1,3,23,17.4
1,34,9,18,9,18,0,0,5,6,1,17,18,2,2,0,5,3,23,16.6
1,38,10,20,10,20,0,0,3,9,5,9,14,1,1,3,0,3,23,19.4
1,28,9,14,6,7,3,7,2,2,0,3,3,3,2,0,0,2,23,21
1,36,10,16,9,14,1,2,2,2,0,7,7,1,0,3,0,3,23,19.5
1,35,8,12,7,9,1,3,6,7,0,2,2,8,2,0,0,1,23,25.2
1,35,8,17,7,13,1,4,6,6,0,3,3,4,0,2,1,4,23,16.8
1,34,10,20,10,18,0,2,3,5,2,9,11,5,5,1,2,3,23,22.3
1,31,7,17,5,13,2,4,7,8,3,4,7,0,1,1,4,4,23,12.9
1,31,10,14,9,12,1,2,2,3,1,10,11,2,0,0,1,2,23,20.1
1,30,6,16,0,5,6,11,5,6,3,5,8,2,0,0,0,1,23,18.4
1,35,9,19,4,8,5,11,0,0,0,2,2,1,2,0,1,1,23,15.2
1,31,9,16,5,9,4,7,1,2,1,1,2,4,2,1,3,1,23,18.1
1,29,9,11,6,7,3,4,2,2,1,3,4,7,1,1,0,1,23,26.7
1,36,7,15,4,8,3,7,6,6,0,3,3,0,1,0,3,3,23,13
1,36,7,8,7,8,0,0,9,12,2,8,10,1,1,1,2,4,23,21.6
1,37,8,16,8,14,0,2,7,12,3,7,10,2,2,0,4,1,23,16.2
1,35,10,22,10,17,0,5,3,5,0,7,7,4,0,0,0,3,23,14.5
1,33,8,16,5,11,3,5,4,4,0,5,5,5,2,4,4,3,23,19.6
1,35,9,16,9,12,0,4,5,5,0,11,11,6,2,3,4,3,23,21.8
1,31,9,14,4,5,5,9,0,0,0,2,2,4,1,0,2,5,23,17.2
1,35,11,18,11,15,0,3,1,3,2,7,9,6,0,1,1,6,23,19
1,37,9,19,8,13,1,6,4,8,0,9,9,9,2,0,5,0,23,17.7
1,38,10,17,7,11,3,6,0,1,0,4,4,11,2,2,5,1,23,21.6
1,38,8,18,4,9,4,9,3,3,0,6,6,6,2,0,4,3,23,16.4
1,36,9,17,7,11,2,6,3,3,1,1,2,0,0,0,2,2,23,12.9
1,33,10,11,10,11,0,0,3,3,3,11,14,1,0,3,2,3,23,24.3
1,25,6,15,4,9,2,6,9,12,2,10,12,2,3,0,2,3,23,19.3
1,34,9,18,6,10,3,8,2,3,0,4,4,6,0,0,3,3,23,14.8
1,32,9,15,5,10,4,5,1,3,1,1,2,12,0,0,1,4,23,22.1
1,30,7,13,1,3,6,10,3,3,1,4,5,2,1,0,0,3,23,19.8
1,38,8,16,5,8,3,8,4,4,0,5,5,3,0,0,2,1,23,16.2
1,30,11,16,10,15,1,1,0,0,0,7,7,6,0,1,1,3,23,21
1,33,9,14,9,14,0,0,5,7,1,6,7,3,0,0,4,4,23,15
1,32,8,14,5,11,3,3,4,5,1,5,6,1,2,0,4,2,23,16.1
1,37,8,16,3,10,5,6,2,2,5,8,13,1,0,0,2,5,23,17.6
1,28,10,13,10,13,0,0,3,4,1,2,3,3,2,1,2,1,23,21.2
1,30,7,14,5,9,2,5,7,9,2,6,8,8,4,2,0,4,23,27.8
1,34,10,20,9,15,1,5,2,3,6,11,17,2,4,1,1,5,23,23.2
1,38,10,17,10,14,0,3,3,4,2,16,18,5,1,3,6,3,23,20.3
1,30,8,14,7,11,1,3,6,8,1,4,5,4,3,0,5,1,23,17.9
1,37,9,12,9,12,0,0,5,6,3,10,13,0,1,1,1,3,23,22.4
1,33,10,17,9,15,1,2,2,3,1,8,9,3,3,1,2,5,23,19.6
0,35,10,14,8,10,2,4,1,1,3,4,7,3,1,0,1,2,23,21.8
1,36,8,14,5,9,3,5,4,4,1,2,3,5,2,1,3,3,23,19.7
1,35,7,17,5,12,2,5,7,7,1,3,4,5,0,1,4,3,23,14.5
1,29,4,13,3,11,1,2,14,15,0,0,0,5,1,0,2,4,23,16
1,31,7,13,6,12,1,1,8,9,4,8,12,3,1,1,1,2,23,23.5
1,33,8,18,6,13,2,5,5,6,3,3,6,4,1,0,4,1,23,15.6
1,34,8,19,4,9,4,10,3,4,1,0,1,8,1,0,4,3,23,14.6
1,33,8,17,5,11,3,6,4,4,1,5,6,4,2,1,2,4,23,18.4
1,31,8,16,7,11,1,5,6,6,1,5,6,3,1,1,3,5,23,16
1,27,8,12,8,12,0,0,7,8,1,3,4,2,1,1,4,3,23,16.9
1,35,9,19,7,14,2,5,3,4,2,3,5,1,1,0,2,3,23,13.7
1,46,5,20,3,15,2,5,11,11,2,3,5,7,1,1,3,4,23,15.3
1,24,9,13,4,5,5,8,0,0,0,0,0,1,0,1,0,2,23,18.1
1,31,7,15,4,9,3,6,6,6,0,2,2,11,1,0,2,3,23,21.4
0,29,9,12,4,6,5,6,0,0,0,3,3,4,1,0,2,1,23,20.5
0,27,8,14,6,8,2,6,5,6,0,0,0,3,0,0,0,4,23,16.5
1,35,8,15,5,11,3,4,4,5,0,2,2,13,6,0,5,3,23,24.8
1,38,9,15,5,8,4,7,1,2,0,3,3,5,0,0,3,1,23,16.7
1,33,10,13,9,11,1,2,2,4,1,9,10,7,2,1,2,1,23,25.7
1,32,10,17,7,14,3,3,0,0,3,6,9,4,2,2,2,2,23,22.4
0,28,3,6,2,5,1,1,16,17,0,5,5,3,1,1,0,2,23,24.1
0,20,9,11,6,7,3,4,2,3,0,0,0,0,1,3,1,2,23,19.8
1,34,8,11,4,4,4,7,3,4,0,3,3,4,0,0,1,4,23,19.2
1,34,7,14,4,7,3,7,6,7,0,2,2,2,1,0,3,2,23,14.8
0,28,7,13,5,11,2,2,7,9,0,2,2,2,1,0,1,1,23,17.5
1,27,7,11,3,6,4,5,5,7,1,3,4,1,2,1,1,1,23,20.9
1,25,9,12,5,5,4,7,1,3,2,1,3,0,1,0,1,1,23,18.7
1,38,7,20,6,18,1,2,8,10,0,4,4,3,0,0,1,2,23,12.5
1,34,9,14,4,7,5,7,0,0,0,3,3,7,0,0,4,2,23,17.8
1,43,9,18,5,10,4,8,1,2,2,7,9,1,0,1,1,1,23,17.1
1,31,9,19,8,16,1,3,4,4,1,3,4,8,2,3,4,1,23,20.2
1,33,8,16,2,5,6,11,1,1,0,2,2,0,0,1,1,2,23,14.5
0,31,9,15,5,8,4,7,1,2,1,3,4,4,3,0,1,2,23,21.3
1,34,8,16,5,8,3,8,4,6,0,9,9,1,0,1,1,2,23,16.5
1,37,9,22,8,16,1,6,4,4,6,10,16,5,0,2,3,2,23,19.5
1,36,8,18,7,10,1,8,6,6,1,9,10,4,1,0,1,3,23,18.6
1,37,9,18,9,18,0,0,5,6,7,6,13,2,0,2,1,2,23,21.3
1,32,8,14,5,9,3,5,4,4,2,1,3,7,1,0,1,4,23,21.4
0,26,10,15,10,13,0,2,3,3,3,5,8,3,1,0,1,4,23,20.6
1,35,7,21,6,15,1,6,8,9,3,10,13,13,2,0,3,2,23,23.1
1,37,8,12,6,9,2,3,5,5,1,4,5,10,1,0,4,1,23,23.3
1,42,8,13,2,5,6,8,1,2,0,5,5,10,2,0,1,4,23,24.6
1,34,7,14,4,7,3,7,6,7,0,2,2,2,1,0,3,2,23,14.8
1,31,9,18,6,15,3,3,2,3,0,1,1,8,1,0,3,3,23,16.3
1,34,10,12,10,12,0,0,3,6,3,13,16,0,0,1,3,3,23,19.9
1,32,8,14,4,6,4,8,3,5,0,2,2,5,3,0,1,1,23,21.3
0,31,6,18,3,15,3,3,8,9,1,4,5,2,1,0,3,0,23,13.7
0,26,7,8,6,7,1,1,7,9,1,0,1,1,0,0,2,2,22,17
1,31,8,13,7,11,1,2,5,7,0,3,3,5,2,0,2,5,22,17.7
1,32,7,10,2,3,5,7,3,3,1,4,5,6,2,1,3,1,22,23.2
0,25,8,12,2,4,6,8,0,0,0,5,5,2,2,1,1,2,22,20.6
0,23,8,11,5,6,3,5,3,3,1,2,3,0,0,0,0,0,22,18.8
1,40,8,19,6,13,2,6,4,8,1,6,7,0,1,2,4,4,22,9.6
1,37,7,14,5,10,2,4,6,8,0,3,3,6,1,0,4,3,22,15.1
1,36,6,15,6,14,0,1,10,10,1,2,3,1,1,1,2,3,22,14.4
1,32,7,10,4,6,3,4,5,6,1,2,3,0,1,0,0,2,22,18.9
1,38,9,16,7,10,2,6,2,2,0,2,2,6,0,0,3,5,22,14.2
1,38,7,14,3,6,4,8,4,7,1,1,2,0,0,1,1,3,22,13.3
1,32,8,18,5,11,3,7,3,3,0,3,3,5,2,0,2,0,22,17
1,28,4,9,3,6,1,3,13,18,3,10,13,2,2,5,4,3,22,22.1
1,28,9,16,5,9,4,7,0,0,0,2,2,6,0,1,3,3,22,15.7
0,21,10,16,10,16,0,0,2,2,6,6,12,1,1,1,2,3,22,20
0,25,10,16,10,15,0,1,2,3,1,7,8,1,3,0,4,3,22,15.7
1,35,8,18,5,9,3,9,3,3,0,3,3,5,0,0,3,2,22,13.2
1,37,9,21,7,16,2,5,2,2,3,2,5,1,1,0,0,1,22,14.9
1,29,9,19,8,17,1,2,3,4,0,3,3,4,0,0,4,1,22,11.2
1,32,8,10,5,5,3,5,3,4,3,2,5,4,2,0,1,4,22,22.7
1,36,8,12,8,11,0,1,6,7,6,8,14,14,2,2,2,0,22,34.2
1,38,9,19,7,14,2,5,2,3,1,7,8,6,2,1,3,2,22,17.8
1,37,9,17,5,11,4,6,0,0,1,4,5,3,1,0,2,0,22,16.7
1,37,9,12,9,12,0,0,4,5,2,15,17,2,0,2,2,3,22,22.3
1,38,8,17,4,6,4,11,2,2,0,3,3,4,1,0,5,5,22,11
1,37,5,13,1,6,4,7,8,9,1,6,7,6,2,3,2,2,22,22.5
1,33,8,19,7,15,1,4,5,5,0,1,1,2,0,0,2,3,22,10.4
1,38,9,16,6,9,3,7,1,2,0,2,2,2,1,0,2,2,22,14.2
1,40,8,15,6,10,2,5,4,5,2,10,12,0,0,0,1,6,22,15.3
1,30,7,20,3,10,4,10,4,7,1,6,7,5,3,0,1,3,22,16.4
1,30,7,20,3,10,4,10,4,7,1,6,7,5,3,0,1,3,22,16.4
1,38,9,14,8,11,1,3,3,3,1,4,5,10,3,2,8,3,22,19.9
1,29,8,11,5,7,3,4,3,5,3,5,8,3,0,1,2,0,22,21.1
1,32,9,14,7,11,2,3,2,4,1,3,4,1,1,0,0,3,22,17.1
1,32,8,21,7,18,1,3,5,8,2,11,13,6,3,2,6,2,22,15.8
1,38,8,17,5,11,3,6,3,4,1,2,3,2,2,0,2,2,22,14.8
1,32,6,13,4,8,2,5,8,8,1,3,4,9,1,0,0,3,22,23
0,20,8,13,7,11,1,2,5,6,2,6,8,0,0,0,1,3,22,16.7
1,31,5,13,2,7,3,6,9,10,1,3,4,5,1,0,3,3,22,16.4
0,33,7,13,0,4,7,9,1,2,0,10,10,4,0,0,4,2,22,16.3
1,34,9,15,5,9,4,6,0,0,0,4,4,1,1,0,1,3,22,15.8
1,33,8,17,6,13,2,4,4,7,4,5,9,3,3,3,2,1,22,21.2
1,36,8,15,6,7,2,8,4,5,0,5,5,12,0,0,5,5,22,17.2
1,35,9,21,7,17,2,4,2,2,1,2,3,2,1,1,0,3,22,14.1
1,31,8,12,8,10,0,2,6,8,0,1,1,9,1,1,1,3,22,22.1
1,32,9,24,8,20,1,4,3,5,1,4,5,5,2,0,1,5,22,12.4
1,36,8,17,4,11,4,6,2,2,4,9,13,0,1,2,4,3,22,16
1,30,7,15,6,13,1,2,7,8,1,0,1,11,0,0,1,3,22,20.1
1,29,8,14,8,13,0,1,6,7,0,3,3,3,0,0,3,1,22,14.6
1,36,7,18,6,10,1,8,7,7,0,2,2,6,0,0,3,2,22,13.2
1,37,9,16,7,12,2,4,2,2,3,3,6,1,2,0,0,4,22,18.5
1,31,9,13,9,12,0,1,4,7,1,5,6,1,0,2,2,4,22,16
1,36,8,20,5,13,3,7,3,5,2,2,4,6,3,0,2,2,22,16.8
1,34,6,11,4,6,2,5,8,8,1,4,5,1,1,1,2,1,22,18.6
0,22,9,18,8,12,1,6,3,5,1,1,2,1,2,0,1,1,22,14.5
1,28,9,18,7,15,2,3,2,2,1,3,4,2,2,1,0,2,22,17.9
1,24,9,16,9,14,0,2,4,4,1,3,4,9,1,0,3,2,22,19.5
1,36,8,13,7,11,1,2,5,5,0,5,5,1,1,0,5,3,22,13.1
0,26,8,13,6,8,2,5,4,6,0,2,2,2,0,0,0,2,22,16.5
1,37,9,16,7,10,2,6,2,2,0,5,5,3,1,0,0,4,22,17.4
1,34,8,15,7,11,1,4,5,6,1,1,2,6,0,0,3,4,22,14.9
1,36,6,19,4,12,2,7,8,8,0,10,10,5,3,0,5,1,22,15.2
1,41,8,27,7,22,1,5,5,7,1,7,8,9,3,0,4,4,22,12
1,26,6,15,6,14,0,1,10,10,1,5,6,3,1,0,3,3,22,15
0,30,7,12,3,6,4,6,4,5,0,2,2,6,1,1,4,3,22,17.3
0,26,8,13,3,8,5,5,1,2,0,3,3,0,2,0,1,1,22,17.2
0,35,8,13,6,9,2,4,4,4,1,3,4,7,0,1,3,2,22,19.5
1,36,6,18,4,13,2,5,8,9,2,8,10,2,2,2,3,4,22,15.4
1,26,8,16,4,9,4,7,2,2,1,1,2,3,1,0,1,2,22,16.3
1,35,7,20,7,17,0,3,8,8,0,9,9,1,0,1,2,6,22,10.5
1,38,7,12,7,11,0,1,8,11,5,7,12,7,0,1,2,3,22,23.2
1,26,9,17,9,17,0,0,4,4,0,5,5,0,1,0,2,4,22,12.6
1,31,6,10,5,9,1,1,9,10,1,9,10,12,1,0,3,3,22,25.6
1,28,7,12,3,5,4,7,4,4,1,2,3,0,1,1,1,3,22,17.2
0,33,8,17,7,12,1,5,5,7,1,4,5,0,2,1,0,2,22,16.3
1,24,9,14,5,6,4,8,0,0,0,1,1,2,3,0,2,0,22,18.5
1,34,8,14,5,7,3,7,3,4,1,2,3,6,4,0,3,2,22,20.7
1,28,8,12,8,10,0,2,6,6,2,8,10,0,0,2,1,4,22,19.4
1,31,8,16,4,5,4,11,2,2,2,0,2,1,3,0,1,2,22,17.3
1,30,11,12,11,12,0,0,0,3,5,5,10,2,1,3,2,1,22,23.9
1,35,5,6,5,6,0,0,12,18,3,9,12,2,1,3,0,2,22,25.9
1,33,9,20,9,18,0,2,4,6,0,3,3,3,2,0,4,0,22,11.8
1,35,7,12,5,9,2,3,6,6,2,3,5,2,0,0,2,2,22,17.3
1,33,9,13,6,8,3,5,1,1,0,2,2,7,1,0,0,2,22,22.2
1,38,7,20,5,15,2,5,6,7,2,4,6,9,4,0,4,3,22,18.1
1,33,9,12,7,9,2,3,2,2,0,2,2,4,0,1,1,3,22,19.1
0,26,6,11,3,6,3,5,7,7,1,1,2,4,1,0,4,1,22,17.1
1,30,6,11,4,5,2,6,8,8,2,4,6,6,1,0,1,1,22,23.1
1,35,7,18,5,12,2,6,6,6,2,7,9,4,3,0,3,3,22,17.3
1,36,9,22,7,14,2,8,2,2,3,6,9,7,1,0,2,2,22,17.2
1,34,10,22,9,15,1,7,1,2,1,6,7,1,5,0,2,3,22,15.2
1,40,8,17,4,9,4,8,2,2,1,4,5,3,3,1,3,2,22,17.2
1,35,9,13,7,9,2,4,2,2,2,3,5,3,1,0,2,1,22,19.5
1,33,8,17,6,12,2,5,4,4,2,4,6,1,2,4,1,3,22,19.2
1,38,6,8,6,8,0,0,10,11,3,8,11,0,0,4,3,2,22,21.9
1,29,7,13,5,7,2,6,6,6,1,4,5,2,1,0,1,1,22,18.6
0,31,7,13,2,5,5,8,3,4,0,2,2,3,0,0,2,2,22,15.2
1,35,8,19,6,13,2,6,4,5,3,7,10,4,1,1,4,2,22,15.4
1,37,9,24,7,16,2,8,2,3,3,3,6,5,1,3,0,2,22,17.2
1,42,9,22,8,18,1,4,3,4,0,4,4,4,0,0,2,3,22,10.6
0,28,9,12,8,8,1,4,3,4,0,4,4,1,0,0,2,4,22,15.1
0,26,10,13,8,9,2,4,0,0,0,0,0,2,1,0,2,1,22,16.9
0,31,7,17,6,12,1,5,7,8,0,0,0,3,1,0,4,4,22,10
1,29,9,14,9,12,0,2,4,6,1,2,3,2,1,0,0,1,22,18.3
1,39,9,20,7,17,2,3,2,3,2,4,6,3,2,0,1,4,22,15.3
1,29,8,15,4,8,4,7,2,3,0,2,2,5,1,0,2,1,22,17
1,26,9,9,9,9,0,0,4,5,2,7,9,6,0,1,2,3,22,24.1
1,38,8,15,5,9,3,6,3,4,1,1,2,4,1,1,1,2,22,18
0,18,8,12,2,4,6,8,0,0,1,2,3,2,0,0,0,3,22,18.3
1,34,9,14,6,9,3,5,1,1,1,3,4,0,0,0,2,2,22,14.6
1,31,9,16,8,14,1,2,3,3,0,10,10,7,3,1,3,1,22,22.6
1,26,8,10,4,4,4,6,2,2,0,5,5,1,2,0,1,1,22,21
1,23,8,16,8,16,0,0,6,7,2,4,6,1,1,4,3,2,22,16.9
1,30,9,14,9,14,0,0,4,6,8,8,16,1,0,1,1,0,22,23.4
1,42,8,17,2,7,6,10,0,0,3,6,9,3,4,0,2,3,22,20.1
1,33,7,14,5,9,2,5,6,6,1,3,4,7,0,0,4,0,22,17.5
1,35,8,17,3,10,5,7,1,5,0,3,3,3,3,0,0,0,22,17.7
1,34,7,17,5,10,2,7,6,8,1,6,7,10,1,1,2,1,22,20.9
1,36,7,15,5,11,2,4,6,6,0,5,5,7,1,1,2,2,22,19.6
1,29,9,12,9,12,0,0,4,4,1,5,6,1,2,0,2,3,22,18.9
0,35,8,15,6,11,2,4,4,4,1,2,3,2,1,0,1,0,22,17.4
1,36,7,12,7,8,0,4,8,10,1,5,6,1,3,0,2,4,22,17.9
1,32,9,19,9,16,0,3,4,5,1,5,6,1,1,5,4,6,22,12.9
1,34,6,13,3,8,3,5,7,9,0,5,5,2,2,0,3,1,22,16
1,40,4,18,3,12,1,6,13,15,1,3,4,2,3,0,4,3,22,11
0,24,8,13,4,6,4,7,2,3,0,3,3,6,2,2,5,3,22,18
1,33,7,17,7,17,0,0,8,9,0,2,2,2,0,0,2,2,22,11.7
1,38,9,22,6,14,3,8,1,1,2,8,10,2,0,0,6,2,22,8.6
1,37,6,12,6,12,0,0,10,13,7,10,17,0,1,1,3,0,22,21.4
1,37,9,16,7,12,2,4,2,2,2,10,12,1,2,4,5,4,22,17.7
1,33,7,14,3,5,4,9,4,4,2,6,8,7,2,0,3,3,22,20.9
1,32,10,17,10,16,0,1,2,2,0,6,6,0,0,0,1,3,22,13.7
0,20,7,11,5,9,2,2,6,9,3,6,9,0,2,0,1,1,22,20.4
1,36,7,16,4,7,3,9,5,7,0,6,6,5,0,1,0,2,22,18
